lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,previous_cancellations,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,full_date,arrival_date,is_canceled
0,18,0,1,2,0,1,59,6,2,0,3,3,0,0,240,2,74.0,1,1,17,44,9,0
7,18,1,1,2,0,1,51,6,2,0,0,0,0,0,240,2,65.0,0,1,17,44,9,0
6,18,0,1,2,0,1,51,3,1,0,0,3,0,0,0,2,77.0,0,1,17,44,9,0
63,17,2,6,3,0,1,76,3,1,0,6,6,1,0,0,2,128.0,0,0,17,43,9,0
100,17,2,3,2,0,1,59,5,2,0,3,3,0,0,26,2,49.59,0,0,17,43,9,0
6,18,0,1,1,0,1,135,3,1,0,0,3,0,0,0,3,64.0,1,0,17,44,9,0
29,17,2,5,1,0,1,59,6,2,0,3,3,0,0,241,2,54.86,0,1,17,43,9,0
37,17,2,2,2,0,1,135,3,1,0,3,3,0,0,250,2,61.5,0,1,17,43,9,0
13,18,1,1,1,0,1,139,6,2,0,0,0,0,0,240,2,89.0,1,1,17,44,9,0
9,18,1,1,2,0,1,169,6,2,0,0,0,0,0,241,2,50.05,0,1,17,44,9,0
6,18,0,1,1,0,1,135,3,1,0,0,3,0,0,0,3,64.0,0,0,17,44,9,0
2,18,1,1,2,0,1,51,6,2,0,0,0,0,0,240,2,65.0,0,1,17,44,9,0
3,18,1,1,2,0,1,135,3,1,0,0,0,1,0,250,2,81.0,1,1,17,44,9,0
47,18,0,1,2,0,1,135,1,1,0,5,5,1,0,0,2,0.0,1,1,17,44,9,0
6,18,0,0,1,0,1,135,2,3,0,0,3,0,0,0,2,0.0,0,0,17,44,9,0
6,18,0,0,1,0,1,135,2,3,0,0,3,0,0,0,2,0.0,0,0,17,44,9,0
115,18,0,3,1,0,1,76,6,2,0,0,3,0,0,240,2,46.1,0,1,18,44,9,0
82,18,2,4,2,0,1,59,5,2,0,0,0,0,0,8,2,43.97,0,1,18,44,9,0
73,18,0,0,2,0,1,135,6,2,0,0,2,6,0,241,2,0.0,0,1,17,44,9,0
42,18,2,2,3,0,1,123,3,1,0,3,3,2,0,250,2,94.75,0,0,17,44,9,0
30,17,2,7,2,0,1,123,6,2,0,3,3,0,0,240,2,75.0,0,0,17,43,9,0
113,18,0,2,1,0,1,169,6,2,0,6,6,1,0,241,2,78.31,0,1,17,44,9,0
113,18,0,2,2,0,1,169,6,2,0,6,6,0,0,241,2,78.31,0,1,17,44,9,0
81,17,2,3,2,2,1,59,6,2,0,6,6,1,0,240,2,115.4,0,0,17,43,9,0
21,18,1,2,1,0,1,135,5,2,0,0,0,2,0,104,2,50.4,0,0,17,44,9,0
109,18,2,2,2,0,1,56,6,2,0,0,2,1,0,240,2,52.2,1,1,17,44,9,0
109,18,2,2,2,0,1,56,6,2,0,0,2,1,0,240,2,52.2,0,1,17,44,9,0
35,17,2,5,2,0,1,59,5,2,0,0,0,1,0,6,2,41.4,0,0,17,43,9,0
1,18,2,2,2,0,1,59,6,2,0,0,0,0,0,240,2,64.5,0,0,17,44,9,0
89,16,4,8,2,0,2,43,5,2,0,0,0,0,0,69,2,59.5,0,0,17,42,9,0
5,18,0,1,1,0,1,135,6,2,0,0,3,0,0,240,2,56.0,1,0,17,44,9,0
1,18,0,2,2,0,1,52,6,2,0,0,3,0,0,240,2,68.0,1,1,17,44,9,0
1,18,0,1,2,0,1,52,3,2,0,3,3,0,0,0,2,71.0,1,1,17,44,9,0
19,18,0,2,2,0,1,51,6,2,0,0,3,0,0,240,2,65.0,0,1,17,44,9,0
5,23,1,1,1,0,1,135,2,3,0,0,0,0,0,0,3,54.0,0,0,19,49,10,0
0,43,0,2,1,0,1,135,2,3,0,0,4,0,0,0,2,50.0,0,0,23,69,15,0
22,18,0,1,2,0,1,51,6,2,0,0,3,0,0,240,2,83.0,1,0,17,44,9,0
2,18,0,2,2,0,1,135,6,2,0,0,3,0,0,240,3,77.0,1,0,17,44,9,0
2,18,0,2,2,0,1,135,6,2,0,0,3,0,0,240,3,74.0,0,0,17,44,9,0
5,18,0,1,1,0,1,135,2,3,0,0,3,0,0,0,2,39.0,0,0,17,44,9,0
2,18,1,2,2,0,2,135,3,1,0,4,4,1,0,250,2,106.5,0,0,17,44,9,0
71,17,2,3,2,0,1,76,3,1,0,3,3,0,0,250,2,61.2,0,3,17,43,9,0
0,18,0,1,2,0,1,51,6,1,0,0,0,2,0,0,2,65.0,0,1,17,44,9,0
0,18,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,65.0,1,0,17,44,9,0
100,18,2,2,2,0,1,59,6,2,0,3,3,0,0,240,2,73.0,0,1,17,44,9,0
1,18,0,2,2,0,2,81,6,2,0,4,4,0,0,240,2,114.0,1,1,17,44,9,0
63,18,1,2,2,0,1,76,6,2,0,3,3,0,0,240,2,79.0,1,1,17,44,9,0
6,18,0,1,2,0,1,135,3,1,0,3,3,0,0,250,3,72.0,0,0,17,44,9,0
10,5,0,1,2,0,1,135,3,1,0,0,3,0,0,0,1,40.5,0,1,27,84,19,0
32,18,1,2,2,0,1,56,6,2,0,0,0,0,0,240,2,65.0,0,1,17,44,9,0
2,18,0,1,2,0,1,56,3,2,0,0,0,0,0,0,2,65.0,0,1,17,44,9,0
25,18,0,2,2,0,1,135,3,1,0,5,5,2,0,250,2,85.5,0,0,17,44,9,0
22,17,3,7,2,0,1,135,6,2,0,5,5,0,0,241,2,73.15,0,1,17,43,9,0
41,17,2,3,2,0,1,59,3,1,0,3,3,3,0,250,2,59.22,0,1,17,43,9,0
15,18,2,2,2,0,1,59,3,1,0,4,4,0,0,250,2,78.75,0,0,17,44,9,0
101,18,2,5,2,0,1,123,4,2,0,0,8,9,0,95,3,47.0,0,0,18,44,9,0
104,17,2,6,2,0,1,59,5,2,0,0,4,1,0,6,2,50.15,0,0,17,43,9,0
6,18,1,2,2,0,1,56,6,2,0,0,0,0,0,240,2,65.0,0,1,17,44,9,0
86,16,4,10,2,0,2,59,5,2,0,4,4,0,0,40,0,86.95,0,1,17,42,9,0
104,18,2,6,2,0,1,59,6,2,0,4,4,1,0,242,2,80.45,0,1,18,44,9,0
72,18,2,2,2,0,1,59,6,2,0,3,5,0,0,240,2,101.25,0,0,18,44,9,0
95,18,0,3,2,0,1,59,5,2,0,0,0,0,0,26,2,39.95,0,0,17,44,9,0
3,17,4,8,2,0,1,76,3,1,0,6,6,0,0,250,2,126.67,0,1,17,43,9,0
72,18,2,3,2,0,1,76,3,1,0,3,3,0,0,250,2,61.2,0,0,17,44,9,0
72,18,2,3,2,0,1,76,3,1,0,3,3,0,0,250,2,61.2,0,0,17,44,9,0
72,18,2,3,2,0,1,76,3,1,0,3,3,0,0,250,2,61.2,0,0,17,44,9,0
46,18,2,3,2,0,1,76,3,1,0,3,3,0,0,250,2,57.96,0,0,17,44,9,0
72,18,2,3,2,0,1,76,3,1,0,4,4,0,0,250,2,74.7,0,0,17,44,9,0
83,18,0,3,2,0,2,59,5,2,0,3,3,0,0,171,2,75.6,0,1,17,44,9,0
15,18,0,1,2,0,1,15,3,1,0,4,4,1,0,250,2,85.0,0,0,17,44,9,0
68,18,2,3,2,1,1,101,6,2,0,3,3,0,0,240,2,73.0,0,0,17,44,9,0
101,17,2,4,2,0,1,59,5,2,0,4,4,0,0,171,2,64.67,0,0,17,43,9,0
108,18,2,3,1,0,1,135,6,2,0,0,0,1,0,240,2,44.1,0,0,17,44,9,0
7,18,0,1,1,0,1,135,5,2,0,3,3,0,0,6,2,58.0,0,0,17,44,9,0
6,23,0,1,1,0,1,135,6,2,0,0,0,0,0,5,2,105.6,0,0,31,102,23,0
6,26,0,1,1,0,1,135,6,2,0,0,3,0,0,468,1,108.24,0,0,31,105,23,0
22,18,0,3,2,1,1,135,1,1,0,0,3,1,0,0,2,23.5,1,0,17,44,9,0
5,18,0,2,1,0,2,81,6,2,0,4,4,1,0,240,2,107.0,1,1,17,44,9,0
6,18,0,1,1,0,1,135,6,2,0,0,3,0,0,240,2,56.0,0,0,17,44,9,0
6,18,0,1,1,0,1,135,6,2,0,0,3,0,0,240,2,56.0,0,0,17,44,9,0
3,49,1,0,1,0,1,135,6,2,0,0,3,0,0,240,2,43.0,0,1,24,75,16,0
6,12,0,1,1,0,1,135,3,2,0,0,3,0,0,0,2,60.0,0,1,28,91,20,0
179,18,0,2,2,0,1,169,6,2,0,0,3,0,0,240,2,52.2,0,1,17,44,9,0
179,18,0,2,2,0,1,169,6,2,0,0,3,0,0,240,2,58.2,1,1,17,44,9,0
88,17,2,5,2,0,1,46,5,2,0,3,3,1,0,253,2,49.5,0,0,17,43,9,0
0,18,0,2,2,0,1,59,6,1,0,3,3,1,0,0,2,76.0,1,1,17,44,9,0
9,18,0,1,1,0,1,135,2,3,0,0,0,0,0,0,3,39.0,0,0,17,44,9,0
6,47,1,0,1,0,1,135,2,3,0,0,0,0,0,0,2,30.0,1,0,24,73,16,0
2,4,0,2,1,0,1,135,2,3,0,0,3,0,0,0,3,38.5,1,0,26,83,18,0
5,18,0,3,1,0,1,135,2,3,0,0,0,1,0,0,2,51.0,1,0,17,44,9,0
5,42,0,2,1,0,1,135,2,3,0,0,6,0,0,0,2,51.0,1,0,23,68,15,0
3,21,1,2,1,0,1,135,2,3,0,0,0,0,0,0,2,52.0,1,0,30,100,22,0
42,18,0,1,2,0,1,133,6,2,0,0,0,0,0,240,2,48.0,0,1,17,44,9,0
44,18,0,2,2,0,1,56,6,2,0,4,4,0,0,240,2,78.0,0,0,17,44,9,0
20,17,0,2,2,0,1,56,6,2,0,4,4,0,0,240,2,115.0,0,1,29,96,21,0
1,18,0,1,2,0,1,135,3,1,0,3,3,0,0,250,2,86.0,1,0,17,44,9,0
1,18,0,3,2,0,1,123,6,2,0,0,0,0,0,240,2,69.0,1,1,17,44,9,0
56,18,1,3,2,0,1,59,5,2,0,0,0,0,0,156,3,47.4,1,0,17,44,9,0
56,18,1,3,2,0,1,59,5,2,0,0,0,0,0,156,3,39.1,0,0,17,44,9,0
35,18,1,3,2,0,2,135,5,2,0,3,3,0,0,26,2,71.82,0,0,17,44,9,0
6,18,0,1,2,1,1,135,2,3,0,0,0,0,0,0,2,65.0,1,0,17,44,9,0
62,18,1,3,1,0,3,76,5,2,0,0,0,0,0,26,2,53.01,0,0,17,44,9,0
64,17,2,4,2,1,1,52,3,1,0,6,6,0,0,0,2,103.0,0,1,17,43,9,0
2,18,1,3,1,0,1,135,6,2,0,0,0,0,0,240,2,56.0,0,1,17,44,9,0
5,18,1,3,2,0,1,135,6,2,0,4,4,0,0,240,2,85.0,0,0,17,44,9,0
0,18,0,1,2,0,1,135,3,1,0,0,3,0,0,0,2,50.4,0,0,17,44,9,0
72,18,2,3,1,0,1,76,3,1,0,3,3,1,0,250,2,61.2,0,0,17,44,9,0
44,17,2,4,2,1,1,56,6,2,0,5,8,0,0,241,2,86.46,1,1,17,43,9,0
7,18,0,1,2,0,1,56,6,2,0,5,5,0,0,241,2,73.15,1,1,17,44,9,0
85,18,0,1,2,0,1,15,6,2,0,0,0,0,0,240,2,68.0,0,0,17,44,9,0
92,18,2,6,2,0,1,15,6,2,0,0,0,0,0,240,2,68.0,0,1,18,44,9,0
1,18,0,0,2,0,3,135,5,2,0,0,8,1,0,26,2,0.0,0,0,17,44,9,0
10,18,1,4,2,0,3,51,5,2,0,3,3,0,0,95,2,104.0,0,2,17,44,9,0
64,18,0,3,2,0,0,135,4,1,0,0,0,0,0,385,3,85.33,0,0,17,44,9,0
31,16,4,10,2,0,1,59,5,2,0,4,4,0,0,6,2,65.0,0,0,17,42,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,1,0,0,135,4,1,0,0,0,1,0,385,3,0.0,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
100,17,2,5,1,0,1,59,5,2,0,0,0,0,0,40,0,31.45,0,1,17,43,9,0
100,17,2,5,2,0,1,59,5,2,0,0,0,0,0,40,0,37.4,0,1,17,43,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,0,1,0,385,3,85.33,0,0,17,44,9,0
1,18,0,1,2,0,1,51,6,2,0,0,3,0,0,240,2,65.0,1,0,17,44,9,0
12,18,0,3,2,0,0,135,4,1,0,0,5,1,0,385,2,85.33,0,0,17,44,9,0
132,18,0,4,2,0,2,135,3,1,0,3,3,1,0,0,2,85.0,0,1,30,97,22,0
21,18,1,4,1,0,1,135,5,2,0,0,0,2,0,104,2,50.4,0,0,17,44,9,0
53,18,0,3,2,0,2,56,6,2,0,4,4,0,0,240,2,133.0,1,0,17,44,9,0
0,18,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,65.0,0,1,17,44,9,0
26,17,2,5,2,0,2,51,3,1,0,4,4,4,0,250,3,115.0,0,2,17,43,9,0
26,17,2,5,2,0,2,51,3,1,0,4,4,4,0,250,3,121.0,1,3,17,43,9,0
26,17,2,5,2,0,2,51,3,1,0,4,4,5,0,250,3,121.0,1,3,17,43,9,0
111,18,0,2,2,0,1,43,6,2,0,0,2,0,0,240,2,52.2,0,1,17,44,9,0
111,18,0,2,1,0,1,43,6,2,0,0,2,0,0,240,2,44.1,0,1,17,44,9,0
111,18,0,2,2,0,1,43,6,2,0,0,2,0,0,240,2,58.2,1,1,17,44,9,0
5,18,0,3,2,0,1,135,3,1,0,3,3,0,0,0,2,86.0,1,0,17,44,9,0
37,18,0,3,1,0,1,59,5,2,0,0,0,0,0,177,2,35.1,0,0,17,44,9,0
84,18,0,4,2,0,1,135,6,2,0,0,0,0,0,240,2,68.0,0,1,17,44,9,0
21,18,0,2,1,0,1,135,6,2,0,3,8,0,0,240,2,4.0,0,0,17,44,9,0
12,18,0,2,2,0,1,59,6,2,0,3,8,0,0,240,2,80.0,0,0,17,44,9,0
2,18,0,1,2,0,1,59,3,2,0,3,3,0,0,0,2,80.0,0,0,18,44,9,0
5,18,0,1,1,0,1,135,1,1,0,3,3,0,0,0,2,0.0,0,3,17,44,9,0
5,18,0,1,2,0,1,135,1,1,0,3,3,0,0,0,2,0.0,1,3,17,44,9,0
24,18,0,1,2,1,1,135,3,1,0,6,6,1,0,250,2,125.0,0,0,17,44,9,0
74,18,0,4,2,0,1,43,6,2,0,3,3,0,0,240,2,73.0,0,0,17,44,9,0
44,17,2,5,2,0,1,135,3,1,0,3,3,0,0,250,2,64.5,1,0,17,43,9,0
5,18,0,1,2,0,1,133,6,2,0,4,5,0,0,240,2,85.0,1,0,17,44,9,0
2,18,0,4,2,0,1,43,6,2,0,3,3,0,0,240,2,84.5,1,1,17,44,9,0
70,18,1,4,2,0,1,51,6,2,0,4,4,0,0,240,2,88.0,0,1,17,44,9,0
39,18,0,3,2,0,1,56,6,2,0,4,4,0,0,240,2,97.0,1,0,17,44,9,0
69,18,0,4,2,0,1,59,5,2,0,0,0,0,0,26,2,39.95,0,0,17,44,9,0
1,18,0,3,1,0,1,169,6,2,0,4,4,0,0,240,2,91.0,1,1,17,44,9,0
99,17,2,5,2,0,1,59,6,2,0,4,4,0,0,240,2,79.2,0,2,17,43,9,0
101,17,2,5,2,0,2,76,5,2,0,0,0,1,0,177,2,35.63,0,1,17,43,9,0
43,18,0,4,2,0,1,135,6,2,0,4,4,0,0,240,2,78.0,0,1,17,44,9,0
64,18,2,4,2,2,1,59,6,2,0,6,6,0,0,240,2,118.0,0,1,17,44,9,0
20,18,0,4,2,0,2,135,6,2,0,0,3,0,0,240,2,97.0,0,1,17,44,9,0
100,17,2,5,2,0,1,59,5,2,0,0,0,0,0,40,0,39.4,0,1,17,43,9,0
33,18,1,4,1,0,1,169,5,2,0,0,0,0,0,6,2,37.1,0,0,17,44,9,0
6,18,0,1,2,0,1,51,6,2,0,3,3,0,0,240,2,80.0,1,0,17,44,9,0
44,18,0,4,3,0,1,59,5,2,0,0,2,0,0,6,2,55.89,0,0,18,44,9,0
14,18,0,3,2,0,1,56,6,2,0,3,3,0,0,240,2,80.0,0,1,18,44,9,0
160,18,0,3,2,0,1,43,6,2,0,4,4,0,0,240,2,85.2,1,1,18,44,9,0
0,18,0,1,2,0,1,135,3,1,0,5,5,0,0,250,3,95.0,0,0,18,44,9,0
0,18,0,1,2,0,1,135,3,1,0,5,5,0,0,250,3,101.0,1,0,18,44,9,0
14,18,0,1,2,0,1,51,6,2,0,4,4,0,0,240,2,85.0,0,1,18,44,9,0
20,18,0,3,2,0,1,59,6,2,0,5,5,0,0,241,2,75.15,0,0,18,44,9,0
18,43,2,4,2,0,1,59,6,2,0,5,5,0,0,241,2,79.0,0,2,23,69,15,0
13,18,0,2,2,0,1,25,6,2,0,4,4,0,0,240,2,93.0,1,1,18,44,9,0
18,18,0,2,2,0,2,51,6,2,0,3,3,0,0,240,2,107.0,0,0,18,44,9,0
7,18,0,1,2,0,1,51,5,2,0,0,3,0,0,6,2,46.0,1,0,18,44,9,0
7,18,0,1,2,0,1,51,5,2,0,0,3,0,0,6,2,46.0,0,0,18,44,9,0
6,18,0,2,2,0,1,135,6,2,0,3,3,0,0,240,2,86.0,1,0,18,44,9,0
124,18,0,3,2,2,1,59,6,2,0,6,6,0,0,240,2,113.0,0,0,18,44,9,0
44,18,0,2,2,0,1,135,6,2,0,4,4,0,0,240,2,82.5,1,0,18,44,9,0
4,18,0,1,2,0,1,135,3,1,0,5,5,0,0,0,2,95.0,1,1,18,44,9,0
4,18,0,1,1,2,1,135,3,1,0,3,3,0,0,0,2,95.0,0,3,18,44,9,0
0,18,0,1,2,0,1,169,6,2,0,4,4,0,0,240,2,85.0,0,0,18,44,9,0
13,18,0,2,2,1,1,135,3,1,0,6,6,0,0,0,2,131.0,1,3,18,44,9,0
2,18,0,1,2,0,1,135,3,1,0,5,5,0,0,0,2,115.0,0,2,18,44,9,0
1,19,1,0,2,0,2,135,6,2,0,3,3,0,0,240,2,90.0,0,0,18,45,10,0
197,18,1,1,2,0,2,43,4,2,0,0,2,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,2,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,2,0,2,12,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,3,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,3,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,0,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,72,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,3,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,2,0,2,43,4,2,0,0,3,0,0,298,3,85.0,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,1,1,0,298,3,54.5,0,0,18,44,9,0
47,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
47,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
47,18,1,1,1,0,2,135,4,2,0,0,0,1,0,298,3,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,0,1,0,298,2,54.5,0,0,18,44,9,0
197,18,1,1,1,0,2,43,4,2,0,0,3,1,0,298,3,54.5,0,0,18,44,9,0
47,18,2,5,1,0,1,59,3,1,0,3,3,0,0,0,2,73.5,1,0,18,44,9,0
8,18,1,1,2,0,1,135,3,1,0,3,3,0,0,250,2,91.0,1,1,18,44,9,0
8,45,0,2,2,0,1,135,3,1,0,3,4,0,0,250,2,69.0,1,1,24,71,16,0
3,18,1,2,1,0,1,135,3,1,0,0,2,0,0,0,3,97.67,0,0,18,44,9,0
3,18,1,2,2,0,1,135,3,1,0,0,2,0,0,0,3,91.67,1,0,18,44,9,0
18,18,1,2,2,0,1,51,6,2,0,3,3,0,0,240,2,80.0,0,1,18,44,9,0
13,18,1,2,2,0,1,51,6,2,0,3,3,0,0,240,2,83.33,0,1,18,44,9,0
29,18,0,0,2,0,1,51,6,2,0,3,3,0,0,240,2,0.0,0,1,17,44,9,1
61,18,1,5,3,0,2,56,6,2,0,7,7,1,0,240,2,179.33,1,0,18,44,9,0
0,19,0,0,2,0,1,51,6,2,0,3,8,0,0,240,2,0.0,0,1,18,45,10,0
0,19,0,0,2,0,1,135,6,2,0,3,8,0,0,240,2,0.0,0,0,18,45,10,0
4,18,1,1,2,0,1,51,5,2,0,3,3,0,0,6,2,64.0,1,3,18,44,9,0
4,18,1,1,2,0,1,51,5,2,0,3,3,0,0,6,2,58.0,1,3,18,44,9,0
5,18,1,1,2,0,2,51,6,2,0,3,3,0,0,240,2,117.0,0,1,18,44,9,0
22,18,1,1,2,0,1,51,6,2,0,4,4,0,0,240,2,95.0,0,1,18,44,9,0
73,18,1,2,2,0,2,51,6,2,0,0,0,1,0,241,2,69.3,0,1,18,44,9,0
2,18,1,1,2,1,3,135,5,2,0,3,3,0,0,6,2,130.0,0,0,18,44,9,0
1,18,1,1,2,0,1,51,3,1,0,5,5,1,0,250,2,105.0,1,0,18,44,9,0
3,18,1,1,2,0,1,51,5,2,0,3,3,0,0,6,2,70.0,2,0,18,44,9,0
43,18,1,1,2,0,1,51,6,2,0,4,4,0,0,240,3,96.0,1,1,18,44,9,0
0,19,1,0,2,0,1,169,6,2,0,5,5,0,0,0,2,115.0,0,1,18,45,10,0
62,19,1,0,2,0,1,56,6,2,0,3,3,0,0,242,2,86.0,1,1,18,45,10,0
30,18,1,1,3,0,2,51,6,2,0,3,3,1,0,240,2,160.5,0,2,18,44,9,0
30,18,1,1,2,0,2,51,6,2,0,3,3,0,0,240,2,109.5,0,1,18,44,9,0
7,18,1,3,3,1,2,51,6,2,0,7,7,0,0,240,2,186.5,1,1,18,44,9,0
6,18,1,1,2,0,1,51,6,2,0,4,4,0,0,240,2,95.0,0,2,18,44,9,0
43,18,1,1,2,0,1,51,6,2,0,4,4,0,0,240,3,90.0,0,1,18,44,9,0
17,18,1,1,2,2,2,51,3,1,0,6,6,1,0,250,2,181.0,1,1,18,44,9,0
23,18,1,2,3,0,2,51,3,1,0,3,3,0,0,250,2,171.0,1,1,18,44,9,0
91,18,2,5,2,0,1,76,5,2,0,0,0,0,0,171,2,41.4,0,0,18,44,9,0
3,18,2,3,1,0,2,76,6,2,0,4,4,0,0,240,3,127.0,0,1,18,44,9,0
3,18,2,3,1,0,2,76,6,2,0,3,3,0,0,240,3,116.0,0,1,18,44,9,0
17,19,1,0,1,0,1,135,3,1,0,3,3,0,0,250,3,81.0,0,0,18,45,10,0
11,18,2,1,2,0,1,123,6,2,0,4,4,0,0,240,2,104.33,1,1,18,44,9,0
86,18,2,2,2,0,1,76,5,2,0,3,3,0,0,314,2,52.56,0,0,18,44,9,0
43,18,4,5,2,0,1,76,6,2,0,5,5,0,0,241,2,76.61,0,1,18,44,9,0
23,18,2,1,2,0,1,131,6,2,0,4,4,0,0,240,2,98.33,0,2,18,44,9,0
0,19,1,0,2,0,1,135,3,1,0,0,0,0,0,0,2,79.0,0,0,18,45,10,0
0,19,1,0,2,0,1,25,3,1,0,0,1,0,0,0,2,79.0,1,0,18,45,10,0
0,19,1,0,2,0,1,29,3,1,0,0,0,0,0,0,2,79.0,0,0,18,45,10,0
0,19,1,0,2,0,1,123,6,2,0,0,3,0,0,240,2,79.0,0,0,18,45,10,0
73,19,0,0,2,2,1,135,6,2,0,6,8,0,0,240,2,0.0,0,1,18,45,10,0
0,19,0,0,2,0,1,135,5,2,0,4,8,0,0,6,2,0.0,0,0,18,45,10,0
5,19,2,0,2,0,1,51,5,2,0,3,3,0,0,175,2,72.0,0,0,18,45,10,0
0,19,1,0,2,0,1,135,3,1,0,0,3,0,0,0,2,39.5,0,1,18,45,10,0
